complaint_id,victim_city,amount,amount_band,victim_bank,fraud_type,transaction_count,mule_bank,complaint_hour,complaint_delay_hours,day_of_week,withdrawal_cluster_id
CMP01808,Lucknow,98055.62,2,ICICI Bank,OTP_SCAM,8,Bank of Baroda,8,52,0,13
CMP01809,Jaipur,38348.46,1,Kotak Mahindra,OTP_SCAM,7,PNB,22,46,0,13
CMP01810,Kolkata,43046.49,1,ICICI Bank,JOB_FRAUD,7,Canara Bank,21,19,6,18
CMP01811,Ahmedabad,693774.53,4,HDFC Bank,INVESTMENT_SCAM,11,SBI,9,12,3,18
CMP01812,Bengaluru,357301.92,3,Axis Bank,IMPERSONATION,2,Canara Bank,5,60,3,15
CMP01813,Ahmedabad,20040.31,1,HDFC Bank,JOB_FRAUD,12,Bank of Baroda,9,24,4,8
CMP01814,Mumbai,32019.16,1,Kotak Mahindra,IMPERSONATION,6,Canara Bank,0,12,6,18
CMP01815,Kolkata,93054.67,2,Axis Bank,INVESTMENT_SCAM,1,PNB,7,57,2,15
CMP01816,Kolkata,23409.64,1,ICICI Bank,JOB_FRAUD,6,Canara Bank,6,65,6,16
CMP01817,Kolkata,19015.78,1,Axis Bank,OTP_SCAM,9,Canara Bank,4,54,4,13
CMP01818,Chennai,59482.89,2,Yes Bank,LOTTERY_FRAUD,12,Bank of Baroda,0,1,4,13
CMP01819,Jaipur,21141.09,1,Axis Bank,TECH_SUPPORT_SCAM,2,PNB,10,3,6,18
CMP01820,Jaipur,57486.64,2,Yes Bank,INVESTMENT_SCAM,5,SBI,15,53,5,18
CMP01821,Hyderabad,25007.06,1,ICICI Bank,LOAN_FRAUD,1,Bank of Baroda,17,58,6,13
CMP01822,Ahmedabad,163252.75,2,Kotak Mahindra,LOAN_FRAUD,11,PNB,12,71,6,2
CMP01823,Pune,30701.17,1,Axis Bank,TECH_SUPPORT_SCAM,9,SBI,19,5,0,18
CMP01824,Delhi,28176.88,1,Yes Bank,KYC_UPDATE,6,Canara Bank,17,50,0,14
CMP01825,Ahmedabad,19919.15,1,HDFC Bank,IMPERSONATION,1,Canara Bank,8,55,4,14
CMP01826,Jaipur,120650.48,2,Kotak Mahindra,IMPERSONATION,1,PNB,3,71,1,14
CMP01827,Jaipur,165664.6,2,Yes Bank,IMPERSONATION,2,Canara Bank,14,66,5,15
CMP01828,Pune,18209.85,1,Yes Bank,TECH_SUPPORT_SCAM,7,SBI,13,27,2,15
CMP01829,Delhi,145520.09,2,Axis Bank,IMPERSONATION,1,Canara Bank,18,18,1,14
CMP01830,Hyderabad,131759.76,2,Yes Bank,OTP_SCAM,12,Bank of Baroda,12,57,0,12
CMP01831,Mumbai,740932.83,4,Kotak Mahindra,OTP_SCAM,10,PNB,0,61,1,18
CMP01832,Lucknow,853120.87,4,Yes Bank,LOTTERY_FRAUD,11,SBI,5,63,0,12
CMP01833,Chennai,188308.25,2,Kotak Mahindra,INVESTMENT_SCAM,8,SBI,17,55,6,8
CMP01834,Ahmedabad,38718.53,1,Yes Bank,LOTTERY_FRAUD,3,Canara Bank,18,69,5,7
CMP01835,Pune,145960.05,2,ICICI Bank,KYC_UPDATE,5,Canara Bank,22,3,0,17
CMP01836,Delhi,23599.14,1,Kotak Mahindra,JOB_FRAUD,3,Indian Bank,17,57,1,16
CMP01837,Chennai,148803.34,2,Yes Bank,LOAN_FRAUD,12,Indian Bank,7,7,5,2
CMP01838,Surat,44401.3,1,Yes Bank,JOB_FRAUD,7,SBI,0,50,5,13
CMP01839,Pune,44547.9,1,HDFC Bank,INVESTMENT_SCAM,11,Canara Bank,1,14,3,15
CMP01840,Bengaluru,67165.65,2,HDFC Bank,KYC_UPDATE,8,PNB,1,20,3,14
CMP01841,Chennai,30703.26,1,HDFC Bank,OTP_SCAM,11,Indian Bank,2,59,1,16
CMP01842,Lucknow,98937.35,2,ICICI Bank,IMPERSONATION,5,Canara Bank,0,3,3,18
CMP01843,Patna,13010.48,1,ICICI Bank,TECH_SUPPORT_SCAM,11,Bank of Baroda,17,1,3,3
CMP01844,Mumbai,10622.24,1,ICICI Bank,IMPERSONATION,7,Bank of Baroda,1,68,1,7
CMP01845,Jaipur,46054.2,1,HDFC Bank,KYC_UPDATE,7,PNB,8,36,2,17
CMP01846,Pune,181256.74,2,Axis Bank,LOTTERY_FRAUD,9,Canara Bank,0,11,1,13
CMP01847,Hyderabad,10742.69,1,ICICI Bank,LOTTERY_FRAUD,4,Canara Bank,2,20,1,0
CMP01848,Lucknow,42654.5,1,Axis Bank,LOTTERY_FRAUD,8,Indian Bank,22,8,1,13
CMP01849,Kolkata,43778.47,1,Axis Bank,OTP_SCAM,7,PNB,22,40,0,12
CMP01850,Lucknow,166832.67,2,HDFC Bank,LOAN_FRAUD,8,Indian Bank,8,3,1,8
CMP01851,Mumbai,399015.75,3,Axis Bank,LOTTERY_FRAUD,8,Indian Bank,11,36,5,6
CMP01852,Chennai,28543.71,1,Kotak Mahindra,LOTTERY_FRAUD,7,SBI,19,68,3,4
CMP01853,Patna,884255.57,4,Axis Bank,TECH_SUPPORT_SCAM,8,Indian Bank,21,23,1,8
CMP01854,Patna,26429.16,1,Yes Bank,LOTTERY_FRAUD,3,Bank of Baroda,19,17,0,12
CMP01855,Patna,23790.11,1,Yes Bank,JOB_FRAUD,3,Bank of Baroda,19,20,4,17
CMP01856,Chennai,48901.5,1,Axis Bank,INVESTMENT_SCAM,12,Indian Bank,17,66,3,14
CMP01857,Bengaluru,20192.28,1,Kotak Mahindra,LOTTERY_FRAUD,5,SBI,5,7,4,8
CMP01858,Mumbai,17583.98,1,Axis Bank,INVESTMENT_SCAM,10,PNB,19,11,1,12
CMP01859,Delhi,36094.86,1,HDFC Bank,OTP_SCAM,5,SBI,21,60,3,16
CMP01860,Surat,134603.45,2,ICICI Bank,LOAN_FRAUD,5,SBI,6,39,0,18
CMP01861,Bengaluru,33657.47,1,ICICI Bank,JOB_FRAUD,8,Indian Bank,17,56,5,13
CMP01862,Kolkata,48784.84,1,ICICI Bank,LOAN_FRAUD,1,Canara Bank,20,20,0,12
CMP01863,Delhi,47696.38,1,Yes Bank,INVESTMENT_SCAM,7,Bank of Baroda,3,34,4,12
CMP01864,Patna,496017.26,3,Yes Bank,LOTTERY_FRAUD,11,SBI,17,17,0,13
CMP01865,Pune,14020.16,1,HDFC Bank,INVESTMENT_SCAM,10,Bank of Baroda,16,56,4,15
CMP01866,Delhi,14820.64,1,Axis Bank,LOAN_FRAUD,5,PNB,5,41,1,6
CMP01867,Pune,12073.19,1,Yes Bank,JOB_FRAUD,7,Canara Bank,15,64,1,18
CMP01868,Delhi,164269.27,2,ICICI Bank,TECH_SUPPORT_SCAM,2,Bank of Baroda,5,6,1,14
CMP01869,Lucknow,17595.09,1,Kotak Mahindra,INVESTMENT_SCAM,4,PNB,23,24,6,15
CMP01870,Hyderabad,124007.35,2,Yes Bank,JOB_FRAUD,1,Indian Bank,0,57,5,13
CMP01871,Chennai,120565.4,2,Axis Bank,LOTTERY_FRAUD,1,SBI,10,10,6,2
CMP01872,Pune,37803.06,1,HDFC Bank,JOB_FRAUD,6,Indian Bank,21,22,6,16
CMP01873,Bengaluru,42557.72,1,Kotak Mahindra,LOAN_FRAUD,5,PNB,17,46,4,13
CMP01874,Bengaluru,142873.18,2,Kotak Mahindra,KYC_UPDATE,5,Canara Bank,21,47,1,14
CMP01875,Pune,10452.32,1,Kotak Mahindra,OTP_SCAM,1,Bank of Baroda,7,2,5,13
CMP01876,Delhi,17128.44,1,ICICI Bank,LOAN_FRAUD,12,Indian Bank,17,4,5,13
CMP01877,Surat,42830.71,1,HDFC Bank,LOTTERY_FRAUD,9,PNB,17,52,5,0
CMP01878,Lucknow,16297.91,1,Yes Bank,JOB_FRAUD,3,SBI,22,44,0,12
CMP01879,Surat,158356.24,2,Kotak Mahindra,LOAN_FRAUD,4,Indian Bank,10,54,1,12
CMP01880,Hyderabad,809669.69,4,HDFC Bank,LOAN_FRAUD,9,Indian Bank,13,63,0,17
CMP01881,Delhi,772510.98,4,Yes Bank,JOB_FRAUD,1,PNB,19,12,4,9
CMP01882,Mumbai,71788.92,2,HDFC Bank,INVESTMENT_SCAM,11,PNB,12,49,0,17
CMP01883,Lucknow,86145.32,2,HDFC Bank,TECH_SUPPORT_SCAM,3,Canara Bank,21,16,0,18
CMP01884,Jaipur,34024.79,1,ICICI Bank,LOAN_FRAUD,1,PNB,15,1,3,13
CMP01885,Hyderabad,151836.74,2,Kotak Mahindra,LOAN_FRAUD,9,SBI,4,26,0,12
CMP01886,Surat,19755.23,1,HDFC Bank,IMPERSONATION,10,Indian Bank,8,54,6,15
CMP01887,Ahmedabad,136432.7,2,ICICI Bank,LOTTERY_FRAUD,6,PNB,0,47,1,4
CMP01888,Mumbai,29446.47,1,Yes Bank,IMPERSONATION,1,Canara Bank,17,58,0,15
CMP01889,Bengaluru,25832.39,1,HDFC Bank,OTP_SCAM,4,Bank of Baroda,13,2,2,16
CMP01890,Hyderabad,10437.96,1,HDFC Bank,IMPERSONATION,9,Indian Bank,6,6,4,14
CMP01891,Pune,34332.4,1,HDFC Bank,INVESTMENT_SCAM,6,PNB,10,21,5,15
CMP01892,Surat,136171.72,2,Yes Bank,JOB_FRAUD,4,Canara Bank,5,51,0,13
CMP01893,Kolkata,729268.98,4,Kotak Mahindra,OTP_SCAM,8,Canara Bank,8,35,5,12
CMP01894,Hyderabad,188859.33,2,Yes Bank,TECH_SUPPORT_SCAM,5,Indian Bank,7,66,0,15
CMP01895,Bengaluru,43558.71,1,Axis Bank,IMPERSONATION,4,Indian Bank,9,43,3,5
CMP01896,Patna,29801.66,1,Axis Bank,LOTTERY_FRAUD,2,PNB,10,53,3,12
CMP01897,Kolkata,10419.4,1,Axis Bank,IMPERSONATION,7,Indian Bank,14,20,6,15
CMP01898,Chennai,11086.93,1,Axis Bank,LOTTERY_FRAUD,6,SBI,11,26,5,12
CMP01899,Ahmedabad,23874.44,1,Kotak Mahindra,KYC_UPDATE,6,SBI,14,8,2,15
CMP01900,Chennai,32686.71,1,ICICI Bank,KYC_UPDATE,6,Indian Bank,1,49,2,11
CMP01901,Mumbai,38907.28,1,Axis Bank,INVESTMENT_SCAM,10,Bank of Baroda,3,11,6,17
CMP01902,Surat,23203.91,1,Axis Bank,IMPERSONATION,10,Bank of Baroda,3,71,1,15
CMP01903,Pune,10276.62,1,Yes Bank,LOAN_FRAUD,7,Bank of Baroda,21,60,0,7
CMP01904,Jaipur,10239.17,1,HDFC Bank,JOB_FRAUD,5,Indian Bank,20,13,4,18
CMP01905,Jaipur,71548.47,2,ICICI Bank,IMPERSONATION,4,PNB,22,62,1,4
CMP01906,Patna,44743.09,1,Kotak Mahindra,INVESTMENT_SCAM,5,Canara Bank,4,42,1,12
CMP01907,Ahmedabad,16613.52,1,Yes Bank,JOB_FRAUD,11,Indian Bank,15,31,4,5
CMP01908,Surat,15466.43,1,Yes Bank,INVESTMENT_SCAM,11,Canara Bank,21,24,0,15
CMP01909,Ahmedabad,76278.08,2,Yes Bank,KYC_UPDATE,4,PNB,8,38,1,15
CMP01910,Patna,51363.92,2,Yes Bank,KYC_UPDATE,3,Indian Bank,21,62,2,2
CMP01911,Hyderabad,47039.24,1,Axis Bank,TECH_SUPPORT_SCAM,7,PNB,10,56,4,14
CMP01912,Lucknow,43293.53,1,ICICI Bank,INVESTMENT_SCAM,1,SBI,9,32,1,18
CMP01913,Kolkata,18150.08,1,Kotak Mahindra,LOTTERY_FRAUD,8,Bank of Baroda,2,54,5,12
CMP01914,Hyderabad,32340.47,1,Kotak Mahindra,IMPERSONATION,8,SBI,1,31,3,10
CMP01915,Kolkata,21506.56,1,Yes Bank,TECH_SUPPORT_SCAM,5,Indian Bank,23,5,5,14
CMP01916,Kolkata,180281.32,2,Kotak Mahindra,OTP_SCAM,1,Canara Bank,15,47,4,13
CMP01917,Bengaluru,52069.01,2,Yes Bank,LOTTERY_FRAUD,7,SBI,1,32,5,13
CMP01918,Hyderabad,20690.63,1,Kotak Mahindra,IMPERSONATION,5,SBI,19,63,5,14
CMP01919,Surat,49890.23,1,Yes Bank,JOB_FRAUD,12,Indian Bank,2,33,4,16
CMP01920,Delhi,52130.91,2,Yes Bank,IMPERSONATION,6,Indian Bank,9,27,1,13
CMP01921,Chennai,33619.1,1,ICICI Bank,LOAN_FRAUD,12,PNB,12,13,1,17
CMP01922,Pune,47311.43,1,HDFC Bank,KYC_UPDATE,10,Canara Bank,7,33,0,14
CMP01923,Ahmedabad,195825.36,2,ICICI Bank,JOB_FRAUD,4,PNB,22,39,3,13
CMP01924,Ahmedabad,43889.79,1,Kotak Mahindra,TECH_SUPPORT_SCAM,12,Indian Bank,16,68,1,4
CMP01925,Jaipur,23193.11,1,Yes Bank,INVESTMENT_SCAM,11,Indian Bank,17,38,0,18
CMP01926,Surat,110122.11,2,ICICI Bank,KYC_UPDATE,10,Canara Bank,14,69,6,12
CMP01927,Pune,143529.82,2,Axis Bank,OTP_SCAM,7,Indian Bank,18,50,1,17
CMP01928,Delhi,42159.4,1,Yes Bank,INVESTMENT_SCAM,3,Bank of Baroda,1,70,0,18
CMP01929,Ahmedabad,22906.06,1,Kotak Mahindra,KYC_UPDATE,1,PNB,10,58,5,15
CMP01930,Pune,40345.96,1,Yes Bank,JOB_FRAUD,6,Bank of Baroda,15,46,0,5
CMP01931,Jaipur,25456.59,1,Kotak Mahindra,LOAN_FRAUD,1,Canara Bank,14,44,4,13
CMP01932,Hyderabad,24116.01,1,HDFC Bank,LOTTERY_FRAUD,2,Canara Bank,10,14,1,12
CMP01933,Mumbai,21844.24,1,Yes Bank,LOAN_FRAUD,10,Indian Bank,4,26,1,13
CMP01934,Lucknow,159528.46,2,ICICI Bank,OTP_SCAM,8,Canara Bank,14,3,1,12
CMP01935,Kolkata,16934.34,1,ICICI Bank,LOAN_FRAUD,11,Indian Bank,22,43,5,17
CMP01936,Delhi,20764.59,1,Yes Bank,INVESTMENT_SCAM,12,Canara Bank,18,2,4,2
CMP01937,Patna,20909.44,1,Kotak Mahindra,JOB_FRAUD,8,Indian Bank,4,72,2,16
CMP01938,Lucknow,571230.96,4,HDFC Bank,LOAN_FRAUD,6,Canara Bank,11,49,6,13
CMP01939,Jaipur,183240.67,2,ICICI Bank,TECH_SUPPORT_SCAM,5,Indian Bank,18,71,0,18
CMP01940,Surat,44876.52,1,Yes Bank,LOTTERY_FRAUD,5,Canara Bank,1,30,0,13
CMP01941,Lucknow,43775.36,1,Axis Bank,TECH_SUPPORT_SCAM,1,Indian Bank,4,6,1,14
CMP01942,Jaipur,34386.5,1,Axis Bank,JOB_FRAUD,7,Indian Bank,3,40,0,16
CMP01943,Chennai,69370.47,2,HDFC Bank,LOTTERY_FRAUD,9,Indian Bank,19,41,6,12
CMP01944,Patna,82967.46,2,Kotak Mahindra,KYC_UPDATE,4,PNB,13,4,5,17
CMP01945,Kolkata,30654.15,1,Kotak Mahindra,LOAN_FRAUD,8,Bank of Baroda,3,57,1,13
CMP01946,Patna,42478.55,1,ICICI Bank,LOTTERY_FRAUD,6,SBI,2,60,4,12
CMP01947,Bengaluru,31950.37,1,Axis Bank,IMPERSONATION,5,Indian Bank,0,54,1,15
CMP01948,Pune,191875.97,2,Kotak Mahindra,INVESTMENT_SCAM,8,SBI,0,20,1,17
CMP01949,Surat,157170.1,2,Kotak Mahindra,OTP_SCAM,5,Canara Bank,20,58,0,16
CMP01950,Jaipur,35084.8,1,Yes Bank,JOB_FRAUD,12,Canara Bank,14,54,3,18
CMP01951,Jaipur,33327.42,1,ICICI Bank,OTP_SCAM,9,Bank of Baroda,10,64,4,16
CMP01952,Lucknow,31997.12,1,Yes Bank,TECH_SUPPORT_SCAM,3,Bank of Baroda,16,34,4,18
CMP01953,Kolkata,19511.81,1,HDFC Bank,OTP_SCAM,7,Bank of Baroda,12,14,1,16
CMP01954,Surat,47135.93,1,HDFC Bank,TECH_SUPPORT_SCAM,9,Indian Bank,20,70,4,14
CMP01955,Delhi,40417.0,1,Kotak Mahindra,LOTTERY_FRAUD,7,SBI,19,5,6,12
CMP01956,Jaipur,32131.17,1,ICICI Bank,INVESTMENT_SCAM,9,Indian Bank,7,29,2,16
CMP01957,Pune,394088.33,3,Axis Bank,IMPERSONATION,8,Indian Bank,10,6,3,15
CMP01958,Chennai,42014.64,1,Axis Bank,INVESTMENT_SCAM,12,Canara Bank,14,31,5,18
CMP01959,Bengaluru,43766.31,1,Axis Bank,KYC_UPDATE,11,Canara Bank,10,57,5,11
CMP01960,Pune,151325.28,2,HDFC Bank,LOTTERY_FRAUD,8,Indian Bank,23,29,4,12
CMP01961,Hyderabad,48874.34,1,Axis Bank,OTP_SCAM,9,Indian Bank,9,9,2,1
CMP01962,Kolkata,31430.17,1,ICICI Bank,KYC_UPDATE,1,Canara Bank,14,15,2,15
CMP01963,Patna,12137.47,1,Kotak Mahindra,OTP_SCAM,10,Bank of Baroda,4,30,5,8
CMP01964,Ahmedabad,28921.15,1,Yes Bank,TECH_SUPPORT_SCAM,5,Canara Bank,9,4,6,13
CMP01965,Hyderabad,15388.5,1,HDFC Bank,IMPERSONATION,7,SBI,10,62,1,16
CMP01966,Mumbai,38256.74,1,Axis Bank,INVESTMENT_SCAM,8,Indian Bank,5,19,5,18
CMP01967,Surat,99714.01,2,HDFC Bank,INVESTMENT_SCAM,10,PNB,11,39,5,18
CMP01968,Hyderabad,31999.61,1,HDFC Bank,LOTTERY_FRAUD,12,Bank of Baroda,20,33,4,12
CMP01969,Jaipur,176983.86,2,ICICI Bank,OTP_SCAM,5,Canara Bank,22,33,3,12
CMP01970,Lucknow,39628.95,1,Axis Bank,TECH_SUPPORT_SCAM,11,SBI,19,15,3,15
CMP01971,Kolkata,110673.42,2,ICICI Bank,OTP_SCAM,9,SBI,17,10,5,9
CMP01972,Chennai,37962.02,1,Axis Bank,KYC_UPDATE,11,Canara Bank,1,33,6,17
CMP01973,Hyderabad,178914.29,2,HDFC Bank,JOB_FRAUD,10,PNB,17,52,2,18
CMP01974,Kolkata,39040.36,1,Kotak Mahindra,OTP_SCAM,12,Canara Bank,18,50,5,3
CMP01975,Ahmedabad,39850.2,1,Kotak Mahindra,INVESTMENT_SCAM,8,Bank of Baroda,13,53,3,0
CMP01976,Bengaluru,48005.2,1,Kotak Mahindra,LOTTERY_FRAUD,5,PNB,1,18,6,4
CMP01977,Pune,11584.71,1,ICICI Bank,LOTTERY_FRAUD,10,Canara Bank,6,57,3,12
CMP01978,Patna,142140.23,2,HDFC Bank,TECH_SUPPORT_SCAM,8,SBI,10,20,5,18
CMP01979,Hyderabad,41074.56,1,HDFC Bank,LOAN_FRAUD,3,Indian Bank,11,9,3,13
CMP01980,Hyderabad,25349.2,1,ICICI Bank,IMPERSONATION,1,Bank of Baroda,15,17,3,18
CMP01981,Surat,33305.91,1,Kotak Mahindra,TECH_SUPPORT_SCAM,11,Indian Bank,5,24,3,18
CMP01982,Hyderabad,44332.6,1,Yes Bank,KYC_UPDATE,1,SBI,17,42,0,10
CMP01983,Mumbai,404654.39,3,ICICI Bank,TECH_SUPPORT_SCAM,5,Canara Bank,17,52,3,14
CMP01984,Hyderabad,47006.06,1,Kotak Mahindra,OTP_SCAM,4,PNB,8,49,5,2
CMP01985,Pune,72322.54,2,Kotak Mahindra,TECH_SUPPORT_SCAM,10,Canara Bank,2,15,2,14
CMP01986,Patna,37528.15,1,Axis Bank,JOB_FRAUD,2,PNB,9,2,4,18
CMP01987,Pune,12070.7,1,Kotak Mahindra,JOB_FRAUD,2,Bank of Baroda,16,48,4,18
CMP01988,Mumbai,13683.97,1,Axis Bank,INVESTMENT_SCAM,10,PNB,2,33,1,17
CMP01989,Pune,61642.44,2,HDFC Bank,LOTTERY_FRAUD,8,SBI,14,13,0,12
CMP01990,Hyderabad,110981.92,2,ICICI Bank,IMPERSONATION,8,Canara Bank,17,1,1,18
CMP01991,Chennai,39721.84,1,HDFC Bank,INVESTMENT_SCAM,5,Canara Bank,0,52,0,18
CMP01992,Lucknow,100270.58,2,Kotak Mahindra,LOTTERY_FRAUD,11,Canara Bank,22,3,5,5
CMP01993,Surat,54096.27,2,HDFC Bank,LOAN_FRAUD,5,SBI,13,62,0,12
CMP01994,Surat,49324.16,1,Yes Bank,TECH_SUPPORT_SCAM,3,Indian Bank,12,55,1,14
CMP01995,Kolkata,22780.64,1,ICICI Bank,LOTTERY_FRAUD,1,Canara Bank,18,17,1,11
CMP01996,Kolkata,163626.25,2,HDFC Bank,IMPERSONATION,11,SBI,2,15,6,9
CMP01997,Chennai,16972.37,1,Yes Bank,INVESTMENT_SCAM,4,SBI,5,67,3,3
CMP01998,Kolkata,44396.74,1,ICICI Bank,INVESTMENT_SCAM,5,Indian Bank,21,37,2,15
CMP01999,Hyderabad,10199.06,1,Axis Bank,IMPERSONATION,8,Indian Bank,8,66,3,15
CMP02000,Surat,28152.68,1,Yes Bank,OTP_SCAM,4,Canara Bank,21,61,5,7
CMP02001,Pune,76602.04,2,Yes Bank,LOAN_FRAUD,11,Indian Bank,15,30,2,12
CMP02002,Ahmedabad,12653.43,1,Kotak Mahindra,LOTTERY_FRAUD,6,Canara Bank,15,50,1,16
CMP02003,Patna,28909.3,1,Kotak Mahindra,OTP_SCAM,5,Bank of Baroda,11,29,1,16
CMP02004,Hyderabad,22711.23,1,Kotak Mahindra,LOTTERY_FRAUD,7,Canara Bank,7,44,1,13
CMP02005,Pune,73114.4,2,Yes Bank,LOTTERY_FRAUD,6,Indian Bank,6,50,3,4
CMP02006,Mumbai,28306.66,1,Axis Bank,LOAN_FRAUD,2,Bank of Baroda,20,54,1,17
CMP02007,Bengaluru,31941.15,1,Axis Bank,INVESTMENT_SCAM,11,PNB,16,55,1,18
CMP02008,Ahmedabad,33609.51,1,Yes Bank,KYC_UPDATE,5,PNB,7,70,6,15
CMP02009,Chennai,41264.46,1,Yes Bank,TECH_SUPPORT_SCAM,2,SBI,20,26,5,15
CMP02010,Jaipur,28861.21,1,ICICI Bank,OTP_SCAM,3,Bank of Baroda,5,1,0,16
CMP02011,Lucknow,21003.94,1,HDFC Bank,JOB_FRAUD,3,Indian Bank,6,16,1,9
CMP02012,Chennai,22932.59,1,Yes Bank,IMPERSONATION,8,Canara Bank,8,19,5,5
CMP02013,Surat,42637.79,1,Axis Bank,IMPERSONATION,7,Canara Bank,19,14,3,18
CMP02014,Delhi,43859.22,1,ICICI Bank,LOAN_FRAUD,10,Bank of Baroda,2,15,1,12
CMP02015,Patna,49582.98,1,Kotak Mahindra,LOAN_FRAUD,10,SBI,0,53,5,7
CMP02016,Bengaluru,48237.3,1,ICICI Bank,INVESTMENT_SCAM,2,Indian Bank,3,22,2,18
CMP02017,Mumbai,159707.24,2,Kotak Mahindra,OTP_SCAM,10,PNB,1,11,1,13
CMP02018,Jaipur,193549.62,2,Kotak Mahindra,INVESTMENT_SCAM,11,Bank of Baroda,8,69,6,18
CMP02019,Surat,18660.4,1,HDFC Bank,KYC_UPDATE,7,SBI,2,33,4,15
CMP02020,Patna,22462.02,1,Yes Bank,LOAN_FRAUD,1,SBI,5,5,1,13
CMP02021,Ahmedabad,900936.82,4,Yes Bank,KYC_UPDATE,12,SBI,19,6,1,14
CMP02022,Lucknow,16237.45,1,Axis Bank,LOAN_FRAUD,9,Canara Bank,1,27,2,13
CMP02023,Patna,46831.23,1,HDFC Bank,JOB_FRAUD,10,Bank of Baroda,12,8,0,16
CMP02024,Jaipur,64664.16,2,HDFC Bank,KYC_UPDATE,3,PNB,21,40,6,4
CMP02025,Jaipur,36208.18,1,HDFC Bank,LOAN_FRAUD,9,PNB,9,12,0,14
CMP02026,Bengaluru,47177.45,1,ICICI Bank,LOAN_FRAUD,12,Bank of Baroda,6,56,3,11
CMP02027,Ahmedabad,85826.32,2,Axis Bank,JOB_FRAUD,4,Bank of Baroda,2,5,5,13
CMP02028,Mumbai,16070.07,1,Yes Bank,IMPERSONATION,3,Canara Bank,11,37,0,14
CMP02029,Chennai,27333.7,1,Axis Bank,TECH_SUPPORT_SCAM,7,SBI,21,24,3,14
CMP02030,Bengaluru,124527.22,2,ICICI Bank,TECH_SUPPORT_SCAM,3,Canara Bank,9,10,0,18
CMP02031,Surat,38191.47,1,HDFC Bank,JOB_FRAUD,10,Bank of Baroda,8,67,4,11
CMP02032,Ahmedabad,47985.53,1,Yes Bank,IMPERSONATION,9,Canara Bank,7,8,0,10
CMP02033,Jaipur,41131.88,1,Axis Bank,IMPERSONATION,4,Bank of Baroda,9,19,6,14
CMP02034,Jaipur,36136.41,1,ICICI Bank,KYC_UPDATE,7,Bank of Baroda,12,47,0,14
CMP02035,Pune,148086.43,2,HDFC Bank,OTP_SCAM,5,SBI,8,15,6,13
CMP02036,Hyderabad,65391.11,2,HDFC Bank,LOTTERY_FRAUD,8,Indian Bank,0,1,5,13
CMP02037,Lucknow,48879.84,1,Yes Bank,IMPERSONATION,11,SBI,3,63,1,14
CMP02038,Kolkata,24046.97,1,ICICI Bank,IMPERSONATION,12,Indian Bank,21,21,1,4
CMP02039,Kolkata,21108.72,1,Yes Bank,LOTTERY_FRAUD,5,PNB,10,20,4,13
CMP02040,Delhi,133136.72,2,Axis Bank,OTP_SCAM,1,SBI,14,15,1,12
CMP02041,Bengaluru,41190.75,1,HDFC Bank,INVESTMENT_SCAM,4,Canara Bank,14,19,1,16
CMP02042,Delhi,190401.24,2,Kotak Mahindra,LOTTERY_FRAUD,2,Canara Bank,11,63,4,14
CMP02043,Delhi,53559.45,2,ICICI Bank,INVESTMENT_SCAM,1,Indian Bank,9,14,4,17
CMP02044,Hyderabad,68937.15,2,HDFC Bank,INVESTMENT_SCAM,6,Indian Bank,16,13,5,15
CMP02045,Hyderabad,35662.38,1,ICICI Bank,JOB_FRAUD,1,Indian Bank,21,72,4,16
CMP02046,Jaipur,571727.32,4,Yes Bank,TECH_SUPPORT_SCAM,11,SBI,18,15,5,15
CMP02047,Chennai,42572.85,1,Kotak Mahindra,LOAN_FRAUD,10,Indian Bank,17,42,2,11
CMP02048,Surat,45791.71,1,HDFC Bank,LOAN_FRAUD,5,Indian Bank,0,54,4,18
CMP02049,Surat,42040.11,1,Axis Bank,OTP_SCAM,3,Canara Bank,13,2,3,12
CMP02050,Ahmedabad,20934.74,1,Kotak Mahindra,TECH_SUPPORT_SCAM,4,PNB,14,6,0,15
CMP02051,Mumbai,21953.64,1,ICICI Bank,IMPERSONATION,11,Bank of Baroda,17,8,1,0
CMP02052,Chennai,146022.16,2,Kotak Mahindra,LOAN_FRAUD,10,Bank of Baroda,12,38,2,13
CMP02053,Delhi,39757.87,1,Yes Bank,TECH_SUPPORT_SCAM,11,Canara Bank,8,23,1,15
CMP02054,Mumbai,23239.76,1,Kotak Mahindra,LOAN_FRAUD,5,PNB,7,51,4,10
CMP02055,Jaipur,43363.85,1,Axis Bank,TECH_SUPPORT_SCAM,1,Indian Bank,18,49,0,15
CMP02056,Delhi,143087.39,2,ICICI Bank,JOB_FRAUD,4,PNB,10,38,2,18
CMP02057,Pune,11843.61,1,Yes Bank,TECH_SUPPORT_SCAM,9,PNB,0,18,4,15
CMP02058,Kolkata,680191.02,4,HDFC Bank,JOB_FRAUD,5,Bank of Baroda,4,4,2,16
CMP02059,Bengaluru,107367.46,2,ICICI Bank,KYC_UPDATE,3,Indian Bank,6,61,6,0
CMP02060,Chennai,296888.0,3,ICICI Bank,IMPERSONATION,1,Canara Bank,7,21,4,11
CMP02061,Kolkata,33401.55,1,ICICI Bank,OTP_SCAM,7,SBI,3,31,5,13
CMP02062,Patna,12325.39,1,Kotak Mahindra,JOB_FRAUD,10,SBI,0,24,5,16
CMP02063,Ahmedabad,38717.66,1,ICICI Bank,KYC_UPDATE,6,PNB,8,64,0,15
